Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600032,0.833,0.036,0.023,0.007,0.005,0.006,0.09,0.059,0.108,-0.05,0.167,0.352,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600066,0.821,0.032,0.019,0.006,0.006,0.006,0.109,0.051,0.128,-0.077,0.179,0.285,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600099,0.803,0.029,0.015,0.005,0.008,0.007,0.133,0.044,0.153,-0.109,0.197,0.224,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600132,0.785,0.026,0.013,0.006,0.009,0.008,0.153,0.039,0.176,-0.137,0.215,0.183,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600166,0.771,0.023,0.013,0.006,0.01,0.009,0.169,0.035,0.194,-0.159,0.229,0.154,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600199,0.764,0.018,0.013,0.007,0.01,0.01,0.178,0.032,0.205,-0.173,0.236,0.134,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600232,0.767,0.016,0.014,0.007,0.011,0.011,0.175,0.03,0.203,-0.173,0.233,0.129,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600266,0.775,0.017,0.015,0.007,0.011,0.011,0.162,0.033,0.192,-0.159,0.225,0.146,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600299,0.77,0.021,0.016,0.008,0.012,0.009,0.164,0.037,0.193,-0.156,0.23,0.161,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600332,0.718,0.02,0.014,0.007,0.014,0.007,0.22,0.034,0.247,-0.213,0.282,0.121,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600366,0.643,0.013,0.01,0.004,0.016,0.005,0.309,0.023,0.334,-0.311,0.357,0.064,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600399,0.609,0.008,0.006,0.002,0.016,0.003,0.354,0.014,0.376,-0.362,0.391,0.037,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600432,0.613,0.008,0.005,0.002,0.015,0.003,0.354,0.013,0.374,-0.361,0.387,0.033,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600466,0.603,0.01,0.005,0.002,0.016,0.004,0.361,0.015,0.383,-0.368,0.397,0.037,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600499,0.606,0.014,0.005,0.003,0.016,0.004,0.351,0.018,0.375,-0.357,0.394,0.047,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600532,0.671,0.018,0.007,0.004,0.013,0.005,0.282,0.025,0.304,-0.279,0.329,0.076,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600566,0.752,0.022,0.012,0.007,0.009,0.006,0.192,0.034,0.214,-0.181,0.248,0.135,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600599,0.79,0.024,0.02,0.012,0.008,0.008,0.139,0.044,0.166,-0.122,0.21,0.209,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600632,0.792,0.024,0.029,0.018,0.007,0.01,0.12,0.053,0.155,-0.102,0.208,0.255,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600666,0.784,0.023,0.035,0.021,0.006,0.012,0.119,0.058,0.158,-0.1,0.216,0.268,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600699,0.768,0.023,0.037,0.024,0.006,0.013,0.128,0.061,0.171,-0.111,0.232,0.261,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600732,0.758,0.026,0.035,0.026,0.006,0.013,0.135,0.061,0.18,-0.119,0.242,0.254,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600766,0.778,0.026,0.031,0.024,0.006,0.012,0.124,0.057,0.166,-0.109,0.222,0.255,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600799,0.815,0.023,0.027,0.019,0.006,0.009,0.102,0.05,0.136,-0.086,0.185,0.269,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600832,0.837,0.023,0.026,0.016,0.006,0.007,0.085,0.049,0.115,-0.066,0.163,0.298,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600866,0.834,0.028,0.027,0.017,0.006,0.007,0.081,0.055,0.111,-0.056,0.166,0.332,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600899,0.826,0.035,0.029,0.016,0.006,0.007,0.081,0.064,0.11,-0.046,0.174,0.368,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600932,0.825,0.043,0.03,0.015,0.005,0.007,0.075,0.074,0.102,-0.028,0.175,0.42,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600966,0.823,0.049,0.034,0.014,0.005,0.007,0.068,0.084,0.093,-0.009,0.177,0.473,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.4,00:10:25.600999,0.813,0.051,0.04,0.016,0.005,0.007,0.067,0.092,0.096,-0.004,0.187,0.489,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600032,0.802,0.048,0.046,0.021,0.006,0.008,0.069,0.095,0.103,-0.008,0.198,0.48,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600066,0.801,0.045,0.049,0.023,0.006,0.008,0.068,0.094,0.105,-0.011,0.199,0.473,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600099,0.804,0.046,0.045,0.022,0.006,0.007,0.07,0.091,0.105,-0.014,0.196,0.466,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600132,0.808,0.049,0.039,0.018,0.006,0.007,0.073,0.089,0.103,-0.014,0.192,0.463,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600166,0.812,0.052,0.037,0.015,0.006,0.007,0.072,0.089,0.099,-0.01,0.188,0.472,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600199,0.816,0.05,0.035,0.015,0.006,0.006,0.073,0.085,0.099,-0.015,0.184,0.46,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600232,0.831,0.041,0.028,0.013,0.006,0.006,0.076,0.069,0.1,-0.031,0.169,0.407,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600266,0.858,0.03,0.018,0.009,0.006,0.005,0.075,0.048,0.095,-0.047,0.142,0.335,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600299,0.877,0.024,0.011,0.006,0.005,0.004,0.073,0.036,0.088,-0.052,0.123,0.288,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600332,0.879,0.027,0.008,0.004,0.005,0.003,0.073,0.035,0.086,-0.051,0.121,0.29,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600366,0.867,0.031,0.009,0.005,0.006,0.005,0.078,0.04,0.093,-0.053,0.133,0.301,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600399,0.855,0.033,0.011,0.005,0.007,0.007,0.082,0.043,0.102,-0.058,0.145,0.299,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600432,0.864,0.03,0.012,0.005,0.008,0.008,0.072,0.043,0.093,-0.05,0.136,0.314,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600466,0.892,0.028,0.014,0.005,0.007,0.007,0.048,0.041,0.066,-0.025,0.108,0.384,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600499,0.907,0.029,0.016,0.005,0.007,0.005,0.031,0.045,0.048,-0.002,0.093,0.487,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600532,0.903,0.036,0.018,0.005,0.007,0.004,0.027,0.054,0.043,0.011,0.097,0.557,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600566,0.901,0.044,0.017,0.005,0.006,0.003,0.025,0.061,0.038,0.023,0.099,0.616,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600599,0.9,0.051,0.016,0.005,0.005,0.002,0.021,0.067,0.033,0.034,0.1,0.669,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600632,0.892,0.055,0.019,0.006,0.005,0.002,0.021,0.074,0.034,0.039,0.108,0.683,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600666,0.889,0.053,0.02,0.006,0.006,0.002,0.023,0.073,0.038,0.036,0.111,0.661,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600699,0.893,0.049,0.019,0.006,0.005,0.004,0.024,0.068,0.039,0.03,0.107,0.638,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600732,0.888,0.052,0.021,0.005,0.006,0.006,0.022,0.074,0.039,0.035,0.112,0.656,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600766,0.877,0.059,0.026,0.006,0.006,0.008,0.019,0.085,0.039,0.046,0.123,0.687,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600799,0.879,0.058,0.027,0.007,0.005,0.007,0.018,0.084,0.037,0.048,0.121,0.697,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600832,0.892,0.048,0.026,0.007,0.004,0.005,0.018,0.074,0.035,0.039,0.108,0.68,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600866,0.903,0.037,0.026,0.007,0.004,0.005,0.018,0.062,0.034,0.028,0.097,0.645,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600899,0.908,0.03,0.027,0.007,0.005,0.005,0.018,0.058,0.034,0.023,0.092,0.627,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600932,0.906,0.029,0.032,0.006,0.005,0.005,0.018,0.061,0.034,0.027,0.094,0.643,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600966,0.9,0.03,0.038,0.007,0.004,0.004,0.018,0.067,0.033,0.035,0.1,0.673,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.416,00:10:26.600999,0.898,0.031,0.04,0.007,0.003,0.004,0.017,0.071,0.031,0.039,0.102,0.693,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600032,0.901,0.031,0.038,0.007,0.003,0.003,0.017,0.069,0.03,0.038,0.099,0.694,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600066,0.905,0.031,0.034,0.006,0.004,0.003,0.016,0.065,0.029,0.036,0.095,0.689,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600099,0.908,0.035,0.029,0.005,0.003,0.004,0.015,0.064,0.028,0.036,0.092,0.699,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600132,0.908,0.041,0.025,0.004,0.003,0.004,0.014,0.066,0.026,0.04,0.092,0.718,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600166,0.906,0.044,0.023,0.004,0.003,0.005,0.014,0.067,0.027,0.04,0.094,0.715,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600199,0.905,0.042,0.024,0.004,0.003,0.006,0.015,0.066,0.029,0.037,0.095,0.696,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600232,0.904,0.042,0.024,0.004,0.003,0.006,0.016,0.066,0.03,0.037,0.096,0.691,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600266,0.903,0.044,0.024,0.004,0.003,0.006,0.016,0.068,0.029,0.039,0.097,0.699,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600299,0.905,0.043,0.024,0.004,0.003,0.006,0.015,0.066,0.028,0.038,0.095,0.701,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600332,0.91,0.04,0.023,0.004,0.003,0.005,0.015,0.063,0.027,0.036,0.09,0.702,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600366,0.909,0.04,0.024,0.005,0.003,0.004,0.014,0.065,0.026,0.038,0.091,0.71,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600399,0.905,0.042,0.027,0.005,0.003,0.004,0.014,0.069,0.026,0.043,0.095,0.725,Agrado
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600432,0.901,0.045,0.029,0.005,0.003,0.003,0.013,0.075,0.025,0.05,0.099,0.752,
